Aberg,5761,Maria Alm/Steinernen Meer,Oesterreich
Muehlbacher Strasse,5500,Bischofshofen,Oesterreich
Muehlbachstrasse,5061,Elsbethen,Oesterreich
Muehlbachstrasse,5722,Niedernsill,Oesterreich
Muehlbachweg,5071,Kaeferheim,Oesterreich
Muehleistrasse,5081,Anif,Oesterreich
Muehlenweg,5671,Bruck/Grossglocknerstrasse,Oesterreich
Muehlhaeufelgasse,1220,Wien,Oesterreich
Muehlschuettelgasse,1210,Wien,Oesterreich
Muehlstrasse,5023,Salzburg,Oesterreich
Mueller-Rundegg-Weg,5020,Salzburg,Oesterreich
Muhrgasse,5020,Salzburg,Oesterreich
Munten,5205,Schleedorf,Oesterreich
Murgasse,5580,Tamsweg,Oesterreich
Museumsplatz,1010,Wien,Oesterreich
Musketierweg,1220,Wien,Oesterreich
Mutterbichl,5721,Piesendorf,Oesterreich
Myrbachgasse,1140,Wien,Oesterreich
Naderstrasse,1100,Wien,Oesterreich
Naschmarkt,1060,Wien,Oesterreich
Nauheimergasse,1120,Wien,Oesterreich
Nedbalgasse,1220,Wien,Oesterreich
Neggerndorf,5585,Unternberg,Oesterreich
Nelkengasse,5700,Zell/See,Oesterreich
Nestroygasse (Penzing),1140,Wien,Oesterreich
Neualmerstrasse,5400,Hallein,Oesterreich
Neuberger Strasse,5532,Filzmoos,Oesterreich
Neudaugasse,5741,Neukirchen/Grossvenediger,Oesterreich
Neugebaeudestrasse,1110,Wien,Oesterreich
Neuhofen,5204,Strasswalchen,Oesterreich
Neukommgasse,5020,Salzburg,Oesterreich
Neumarkterstrasse,5204,Strasswalchen,Oesterreich
Neumayrplatz,5400,Hallein,Oesterreich
Neurissener Anger,1220,Wien,Oesterreich
Neustatt,5585,Unternberg,Oesterreich
Neutorgasse,1010,Wien,Oesterreich
Neuwirtsgasse,5541,Altenmarkt/Pongau,Oesterreich
Newaldgasse,1090,Wien,Oesterreich
Niederland,5091,Unken,Oesterreich
Niederuntersberg,5621,St.Veit/Pongau,Oesterreich
Nikolausgasse,1130,Wien,Oesterreich
Nobilegasse,1150,Wien,Oesterreich
Noerdliche Randstrasse,1140,Wien,Oesterreich
Nonnberggasse,5020,Salzburg,Oesterreich
Nordwestbahnstrasse,1020,Wien,Oesterreich
Nowakgasse,1230,Wien,Oesterreich
Nussdorfer Platz,1190,Wien,Oesterreich
Nussdorferstrasse,5020,Salzburg,Oesterreich
Obelixturm,1220,Wien,Oesterreich
Oberbachstrasse,5522,St.Martin/Tennengebirge,Oesterreich
Oberdorfstrasse,5581,St.Margarethen/Lungau,Oesterreich
Obere Braeugasse,5760,Saalfelden/Steinernen Meer,Oesterreich
Obere Weissgerberstrasse,1030,Wien,Oesterreich
Oberer Markt,5400,Hallein,Oesterreich
Oberer Ronachweg,5753,Saalbach,Oesterreich
Oberfeldgasse,1220,Wien,Oesterreich
Oberhof,5620,Goldegg,Oesterreich
Oberkammerer,5721,Piesendorf,Oesterreich
Ober-Laaer Platz,1100,Wien,Oesterreich
Oberlandweg,5440,Golling/Salzach,Oesterreich
Oberliendorfweg,5424,Bad Vigaun,Oesterreich
Obernberg,5163,Mattsee,Oesterreich
Oberndorferstrasse,5541,Altenmarkt/Pongau,Oesterreich
Oberplainfeld,5325,Plainfeld,Oesterreich
Ober-Roden-Strasse,5760,Saalfelden/Steinernen Meer,Oesterreich
Oberroed,5112,Lamprechtshausen,Oesterreich
Obersonnberg,5761,Maria Alm/Steinernen Meer,Oesterreich
Oberst-Lepperdinger-Strasse,5071,Wals-Siezenheim,Oesterreich
Oberwinkl,5061,Elsbethen,Oesterreich
Obkirchergasse,1190,Wien,Oesterreich
Odoakergasse,1160,Wien,Oesterreich
Ogugasse,1220,Wien,Oesterreich
Olga-Perl-Weg,1120,Wien,Oesterreich
Opalgasse,1210,Wien,Oesterreich
Opernring,1010,Wien,Oesterreich
Opitzgasse,1130,Wien,Oesterreich
Orchisgasse,1220,Wien,Oesterreich
Ort,5552,Forstau,Oesterreich
Osenweg,5400,Hallein,Oesterreich
Oskar-Fritz-Schuh-Strasse,5084,Grossgmain,Oesterreich
Oskar-Grissemann-Strasse,1220,Wien,Oesterreich
Ospelgasse,1200,Wien,Oesterreich
Otmar-Brix-Gasse,1110,Wien,Oesterreich
Otting,5771,Leogang,Oesterreich
Otto-Gratzl-Hof,1200,Wien,Oesterreich
Otto-Herschmann-Gasse,1110,Wien,Oesterreich
Otto-Mraz-Hof,1110,Wien,Oesterreich
Otto-Storch-Gasse,1210,Wien,Oesterreich
Pablo-Neruda-Hof,1180,Wien,Oesterreich
Pachmayergasse,1110,Wien,Oesterreich
Palffygasse,1170,Wien,Oesterreich
Panethgasse,1220,Wien,Oesterreich
Panikengasse,1160,Wien,Oesterreich
Pantzergasse,1190,Wien,Oesterreich
Pappelweg,1220,Wien,Oesterreich
Paradeweg,1180,Wien,Oesterreich
Parkstrasse,5400,Hallein,Oesterreich
Partlgasse,1230,Wien,Oesterreich
Passage Friedrich-Engels-Platz,1200,Wien,Oesterreich
Passauer Weg,5111,Buermoos,Oesterreich
Passthurn,5730,Mittersill,Oesterreich
Pater-Zeininger-Platz,1190,Wien,Oesterreich
Paul-Hoerbiger-Weg,1130,Wien,Oesterreich
Paul-Wagner-Gasse,1110,Wien,Oesterreich
Peitlgasse,1210,Wien,Oesterreich
Pelikanstrasse,5020,Salzburg,Oesterreich
Perchtoldsdorfer Strasse,1230,Wien,Oesterreich
Perntergasse,1190,Wien,Oesterreich
Perwanger Strasse,5165,Berndorf b.Sbg.,Oesterreich
Peter Rosegger Strasse,5083,Groedig,Oesterreich
Petersbrunnstrasse,5020,Salzburg,Oesterreich
Petrusgasse,1030,Wien,Oesterreich
Pevetzgasse,1140,Wien,Oesterreich
Pfaffenberg,5163,Mattsee,Oesterreich
Pfarrer-Berger-Weg,5061,Elsbethen,Oesterreich
Pfarrer-Pasecker-Gasse,1210,Wien,Oesterreich
Pfarrfeld,5541,Altenmarkt/Pongau,Oesterreich
Pfarrfeldstrasse,5632,Dorfgastein,Oesterreich
Pfarrfriedhof Kahlenbergerdorf,1190,Wien,Oesterreich
Pfarrgasse,5440,Golling/Salzach,Oesterreich
Pfarrhofgutweg,5400,Hallein,Oesterreich
Pfarrweg,5161,Elixhausen,Oesterreich
Pfauengasse,1060,Wien,Oesterreich
Pfeifergasse,5020,Salzburg,Oesterreich
Pfeiffergasse,1150,Wien,Oesterreich
Pfingstrosenweg,1220,Wien,Oesterreich
Pflegerstrasse,5082,Groedig,Oesterreich
Pfluggasse,1090,Wien,Oesterreich
Pfongau West,5202,Neumarkt/Wallersee,Oesterreich
Philharmonikerstrasse,1010,Wien,Oesterreich
Piccaverweg,1140,Wien,Oesterreich
Pichldorfstrasse,5671,Bruck/Grossglocknerstrasse,Oesterreich
Pichlerweg,5440,Golling/Salzach,Oesterreich
Pilgramgasse,1050,Wien,Oesterreich
Pinaglgasse,1120,Wien,Oesterreich
Pirchangasse,1100,Wien,Oesterreich
Pirtendorf,5724,Stuhlfelden,Oesterreich
Pischelsdorf,5585,Unternberg,Oesterreich
Pladenfeld,5112,Lamprechtshausen,Oesterreich
Plainburgstrasse,5084,Grossgmain,Oesterreich
Planitzerweg,5722,Niedernsill,Oesterreich
Plenergasse,1180,Wien,Oesterreich
Plombergweg,5340,St.Gilgen,Oesterreich
Podhagskygasse,1220,Wien,Oesterreich
Poellach,5340,St.Gilgen,Oesterreich
Poellitz,5580,Tamsweg,Oesterreich
Poellnstrasse,5600,St.Johann/Pongau,Oesterreich
Poenningerweg,1160,Wien,Oesterreich
Poettlersiedlung,5531,Eben/Pongau,Oesterreich
Polzeggweg,5661,Rauris,Oesterreich
Poschingerstrasse,5020,Salzburg,Oesterreich
Poschlehenweg,5322,Hof b.Sbg.,Oesterreich
Poserweg,5661,Rauris,Oesterreich
Possingergasse,1150,Wien,Oesterreich
Posthorngasse,1030,Wien,Oesterreich
Postplatz,5700,Zell/See,Oesterreich
Poststrasse,5730,Mittersill,Oesterreich
Powolnygasse,1220,Wien,Oesterreich
Praschweg,5400,Hallein,Oesterreich
Praxmayermuehlweg,5020,Salzburg,Oesterreich
Pregartengasse,1210,Wien,Oesterreich
Preimis,5741,Neukirchen/Grossvenediger,Oesterreich
Pretschgogasse,1170,Wien,Oesterreich
Prielauweg,5751,Maishofen,Oesterreich
Primelweg,5350,Strobl,Oesterreich
Proepstlgasse,1220,Wien,Oesterreich
Promenadenstrasse,1140,Wien,Oesterreich
Promenadeweg (Liesing),1230,Wien,Oesterreich
Puechlgasse,1190,Wien,Oesterreich
Puettlingengasse,1130,Wien,Oesterreich
Pulvermacherweg,5020,Salzburg,Oesterreich
Purnweg,5563,Tweng,Oesterreich
Quadenstrasse,1220,Wien,Oesterreich
Quettensberg,5723,Uttendorf,Oesterreich
Rabenbichl,5532,Filzmoos,Oesterreich
Rabensteig,1010,Wien,Oesterreich
Radetzkystrasse,5020,Salzburg,Oesterreich
Raffaelgasse,1200,Wien,Oesterreich
Ragwurzgasse,1210,Wien,Oesterreich
Raiffeisenstrasse,5600,St.Johann/Pongau,Oesterreich
Rainberg,5300,Hallwang,Oesterreich
Rainergasse,1040,Wien,Oesterreich
Rainlehenstrasse,5451,Werfen,Oesterreich
Rainweg,5102,Anthering,Oesterreich
Ramingsteiner Strasse,5580,Tamsweg,Oesterreich
Randersbergweg,5084,Grossgmain,Oesterreich
Ranftlgasse,1170,Wien,Oesterreich
Ransburggasse,5542,Flachau,Oesterreich
Rappachgasse,1110,Wien,Oesterreich
Rathaus,1010,Wien,Oesterreich
Rathausplatz,5020,Salzburg,Oesterreich
Rauchenbachweg,5753,Saalbach,Oesterreich
Rauriser Strasse,5661,Rauris,Oesterreich
Raxlanerhofstrasse,5400,Hallein,Oesterreich
Rechenweg,5400,Hallein,Oesterreich
Reclamgasse,1220,Wien,Oesterreich
Redtenbachergasse,1160,Wien,Oesterreich
Rehabilitationszentrum Meidling,1120,Wien,Oesterreich
Rehrlgutweg,5412,Puch b.Hallein,Oesterreich
Rehwaldstrasse,5301,Eugendorf,Oesterreich
Reichenhaller Strasse,5020,Salzburg,Oesterreich
Reichkendlweg,5754,Hinterglemm,Oesterreich
Reiherweg,1220,Wien,Oesterreich
Reindlmuehlstrasse,5300,Hallwang,Oesterreich
Reinlgasse,1140,Wien,Oesterreich
Reischelgasse,5020,Salzburg,Oesterreich
Reischlweg,5071,Walserberg,Oesterreich
Reisnerstrasse,1030,Wien,Oesterreich
Reit,5662,Bruck/Grossglocknerstrasse,Oesterreich
Reiteckweg,5542,Flachau,Oesterreich
Reitersbachweg,5751,Maishofen,Oesterreich
Reiterweg,5723,Uttendorf,Oesterreich
Reith,5342,Abersee-St.Gilgen,Oesterreich
Reithweg,5753,Saalbach,Oesterreich
Reitlweg,5424,Bad Vigaun,Oesterreich
Reitsam,5505,Werfen,Oesterreich
Remsach,5640,Bad Gastein,Oesterreich
Rennbahnstrasse,5020,Salzburg,Oesterreich
Resselpark,1040,Wien,Oesterreich
Rettenbach,5730,Mittersill,Oesterreich
Rettenpacherstrasse,5020,Salzburg,Oesterreich
Retzenegg,5622,Schwarzach/Pongau,Oesterreich
Revier Muehlleiten,1220,Wien,Oesterreich
Richard-Kralik-Platz,1180,Wien,Oesterreich
Richard-Wagner-Platz,1160,Wien,Oesterreich
Richthausenstrasse,1170,Wien,Oesterreich
Ried,5342,St.Gilgen,Oesterreich
Riedlstrasse,5424,Bad Vigaun,Oesterreich
Riemenschneidergasse,1220,Wien,Oesterreich
Riferaufeldweg,5400,Hallein,Oesterreich
Rilkeplatz,1040,Wien,Oesterreich
Ringofenstrasse,5111,Buermoos,Oesterreich
Ringstrasse,5562,Untertauern,Oesterreich
Ringweg (Doebling),1190,Wien,Oesterreich
Rinnboeckstrasse,1110,Wien,Oesterreich
Ritter Lorenz von Stein Gasse,5111,Buermoos,Oesterreich
Robert-Blum-Hof,1200,Wien,Oesterreich
Robert-Hamerling-Gasse,1150,Wien,Oesterreich
Robert-Stolz-Platz,1010,Wien,Oesterreich
Rochusgasse,1030,Wien,Oesterreich
Rodauner Strasse,1230,Wien,Oesterreich
Roellgasse,1210,Wien,Oesterreich
Roemerkellerweg,5541,Altenmarkt/Pongau,Oesterreich
Roemerstrasse,5400,Hallein,Oesterreich
Roemerstrasse,5301,Eugendorf,Oesterreich
Roemerstrasse,5550,Radstadt,Oesterreich
Roemerweg,5061,Elsbethen,Oesterreich
Roemerweg,5325,Plainfeld,Oesterreich
Roemerweg,5630,Bad Hofgastein,Oesterreich
Roggendorfgasse,1170,Wien,Oesterreich
Rohrergasse (Hietzing),1130,Wien,Oesterreich
Rohrhofergasse,1110,Wien,Oesterreich
Roid,5205,Schleedorf,Oesterreich
Romberggasse,1230,Wien,Oesterreich
Rosa-Fischer-Gasse,1030,Wien,Oesterreich
Rosasgasse,1120,Wien,Oesterreich
Roseggergasse,1160,Wien,Oesterreich
Rosenbergstrasse,1220,Wien,Oesterreich
Rosengasse,5204,Strasswalchen,Oesterreich
Rosensteingasse,1170,Wien,Oesterreich
Rosental Bundesstrasse,5741,Neukirchen/Grossvenediger,Oesterreich
Rosenweg,5301,Eugendorf,Oesterreich
Rosenweg,5730,Mittersill,Oesterreich
Rossbrand,5532,Filzmoos,Oesterreich
Rotenloewengasse,1090,Wien,Oesterreich
Rothenburgstrasse,1120,Wien,Oesterreich
Rothschildplatz,1020,Wien,Oesterreich
Rott-Au,5020,Salzburg,Oesterreich
Rottstrasse,1140,Wien,Oesterreich
Ruchtifeldsiedlung,5303,Thalgau,Oesterreich
Rudofskyweg,1220,Wien,Oesterreich
Rudolf-Huber-Weg,1220,Wien,Oesterreich
Rudolf-Krammer-Hof,1060,Wien,Oesterreich
Rudolf-Nurejew-Promenade,1220,Wien,Oesterreich
Rudolf-Simon-Gasse,1110,Wien,Oesterreich
Rudolf-Waisenhorn-Gasse,1230,Wien,Oesterreich
Rueckaufgasse,1190,Wien,Oesterreich
Ruhrhofergasse,1170,Wien,Oesterreich
Ruinenweg,5400,Hallein,Oesterreich
Rupertiplatz,5301,Eugendorf,Oesterreich
Rupert-Steger-Gasse,5730,Mittersill,Oesterreich
Rupertusstrasse,5201,Seekirchen/Wallersee,Oesterreich
Russbachsaag,5442,Russbach/Pass Gschuett,Oesterreich
Russpekgasse,1130,Wien,Oesterreich
Ruttenstockgasse,1120,Wien,Oesterreich
Saalachstrasse,5020,Salzburg,Oesterreich
Saalachweg,5760,Saalfelden/Steinernen Meer,Oesterreich
Saalleitenweg,5071,Kaeferheim,Oesterreich
Saegestrasse,5582,St.Michael/Lungau,Oesterreich
Sagerstrasse,5303,Thalgau,Oesterreich
Sagschneiderweg,5760,Saalfelden/Steinernen Meer,Oesterreich
Salamandergasse,1210,Wien,Oesterreich
Saligergasse,1100,Wien,Oesterreich
Saliterweg,5114,Goeming,Oesterreich
Salmgasse,1030,Wien,Oesterreich
Salzachhof,5600,St.Johann/Pongau,Oesterreich
Salzachsiedlung,5723,Uttendorf,Oesterreich
Salzachtalbundesstrasse,5700,Zell/See,Oesterreich
Salzachweg,5730,Mittersill,Oesterreich
Salzburger Schuetzenstrasse,5020,Salzburg,Oesterreich
Salzburger Strasse,5202,Neumarkt/Wallersee,Oesterreich
Salzburger Strasse,5303,Thalgau,Oesterreich
Salzburger Strasse,5500,Bischofshofen,Oesterreich
Salzburgerstrasse,5400,Hallein,Oesterreich
Salzburgerstrasse,5600,St.Johann/Pongau,Oesterreich
Salzburgerstrasse,5671,Bruck/Grossglocknerstrasse,Oesterreich
Salzergasse,1090,Wien,Oesterreich
Salzleckweg,5611,Grossarl,Oesterreich
Samhaberplatz,1140,Wien,Oesterreich
Sanatorium Liebhartstal,1160,Wien,Oesterreich
Sandhoferweg,5071,Walserberg,Oesterreich
Sandwirtgasse,1060,Wien,Oesterreich
Sankt Rupert,5573,Weisspriach,Oesterreich
Santnergasse,5020,Salzburg,Oesterreich
Sassmanngasse,1100,Wien,Oesterreich
Sattlerweg,5110,Oberndorf b.Sbg.,Oesterreich
Sauhaufen,1110,Wien,Oesterreich
Sauwaldstrasse,5603,Kleinarl,Oesterreich
Scalagasse,1050,Wien,Oesterreich
Schachnerstrasse,1220,Wien,Oesterreich
Schafgasse,5071,Wals-Siezenheim,Oesterreich
Schalkgasse,1180,Wien,Oesterreich
Schamborgasse,1140,Wien,Oesterreich
Schanzelufer,1010,Wien,Oesterreich
Schartenstrasse,5350,Strobl,Oesterreich
Schattberg,5761,Maria Alm/Steinernen Meer,Oesterreich
Scheffeneggergasse,1230,Wien,Oesterreich
Scheiblinweg,1140,Wien,Oesterreich
Scheiterplatzl,1140,Wien,Oesterreich
Schellhammergasse,1170,Wien,Oesterreich
Schenkendorfgasse,1210,Wien,Oesterreich
Schernbergstrasse,5620,Schwarzach/Pongau,Oesterreich
Schiessstaette,1230,Wien,Oesterreich
Schiffamtsufer,1020,Wien,Oesterreich
Schiffmanngasse,5020,Salzburg,Oesterreich
Schilchergasse,1140,Wien,Oesterreich
Schilfweg,1220,Wien,Oesterreich
Schindlergasse,1180,Wien,Oesterreich
Schirnboeckgasse,1130,Wien,Oesterreich
Schlagerstrasse,5071,Viehhausen,Oesterreich
Schlatterbergweg,5541,Altenmarkt/Pongau,Oesterreich
Schleiergasse,1100,Wien,Oesterreich
Schlenkenweg,5081,Anif,Oesterreich
Schlesingerplatz,1080,Wien,Oesterreich
Schlimpweg,1210,Wien,Oesterreich
Schloeglgasse,1120,Wien,Oesterreich
Schloss Hetzendorf,1120,Wien,Oesterreich
Schloss-Au-Weg,5630,Bad Hofgastein,Oesterreich
Schlossberggasse,1130,Wien,Oesterreich
Schlossergasse,1210,Wien,Oesterreich
Schlossergasse,5722,Niedernsill,Oesterreich
Schlossgartenstrasse,1230,Wien,Oesterreich
Schlossparkweg,5580,Tamsweg,Oesterreich
Schmaetzerweg,1140,Wien,Oesterreich
Schmelzbrueckenrampe,1150,Wien,Oesterreich
Schmelzhof,1150,Wien,Oesterreich
Schmiedbachweg,5061,Elsbethen,Oesterreich
Schmieden,5112,Lamprechtshausen,Oesterreich
Schmiedgasse,5204,Strasswalchen,Oesterreich
Schmiedgasse,5591,Ramingstein,Oesterreich
Schmiedingerweg,5722,Niedernsill,Oesterreich
Schmiedstrasse,5721,Piesendorf,Oesterreich
Schmiedweg,5322,Hof b.Sbg.,Oesterreich
Schmiedweg,5724,Stuhlfelden,Oesterreich
Schmittenstrasse,5700,Zell/See,Oesterreich
Schneebergweg,5640,Bad Gastein,Oesterreich
Schneiderfeldweg,5582,St.Michael/Lungau,Oesterreich
Schneiderweg,5350,Strobl,Oesterreich
Schnitzberg,5532,Filzmoos,Oesterreich
Schnoellwiesenweg,5400,Hallein,Oesterreich
Schoarerbergstrasse,5302,Henndorf/Wallersee,Oesterreich
Schoenaustrasse,5324,Faistenau,Oesterreich
Schoenblickweg,5423,St.Koloman,Oesterreich
Schoenbrunner Strasse,1120,Wien,Oesterreich
Schoendorferplatz,5400,Hallein,Oesterreich
Schoeneckergasse,1140,Wien,Oesterreich
Schoenfeldweg,5151,Nussdorf/Haunsberg,Oesterreich
Schoenhofweg,5751,Maishofen,Oesterreich
Schoenleitenstrasse,5020,Salzburg,Oesterreich
Schoenrain,5620,Schwarzach/Pongau,Oesterreich
Schoenwiesegasse,1230,Wien,Oesterreich
Schoeppelgasse,1220,Wien,Oesterreich
Schottenaustrasse,1200,Wien,Oesterreich
Schratten,5441,Abtenau,Oesterreich
Schreyvogelgasse,1010,Wien,Oesterreich
Schubertgasse,1090,Wien,Oesterreich
Schuettaustrasse,1220,Wien,Oesterreich
Schuettstrasse,5550,Radstadt,Oesterreich
Schuetzengasse,1030,Wien,Oesterreich
Schuetzenweg,5321,Koppl,Oesterreich
Schuetzplatz,1140,Wien,Oesterreich
Schulstrasse,5411,Oberalm,Oesterreich
Schulstrasse,5113,St.Georgen b.Sbg.,Oesterreich
Schulstrasse,5632,Dorfgastein,Oesterreich
Schultergasse,1010,Wien,Oesterreich
Schulweg,5700,Zell/See,Oesterreich
Schulzgasse (Liesing),1230,Wien,Oesterreich
Schusterfeld,5672,Fusch/Grossglocknerstrasse,Oesterreich
Schusterwoelflweg,5071,Wals,Oesterreich
Schwaigfeldweg,5522,St.Martin/Tennengebirge,Oesterreich
Schwalbenweg,1170,Wien,Oesterreich
Schwandl,5165,Berndorf b.Sbg.,Oesterreich
Schwarzenbergpromenade,5026,Salzburg,Oesterreich
Schwarzer Weg,1210,Wien,Oesterreich
Schwarzleo,5771,Leogang,Oesterreich
Schwarzstrasse,5400,Hallein,Oesterreich
Schwedenstrasse,5020,Salzburg,Oesterreich
Schweizersiedlung,5071,Viehhausen,Oesterreich
Schwertgasse,1010,Wien,Oesterreich
Schwimmschulgasse,5580,Tamsweg,Oesterreich
SDL Am alten Berg,1140,Wien,Oesterreich
SDL Drnekweg,1210,Wien,Oesterreich
SDL Einigkeit,1220,Wien,Oesterreich
SDL Ponysee,1220,Wien,Oesterreich
Sebastian Stief-Strasse,5203,Koestendorf,Oesterreich
Sebastian-Hinterseer-Weg,5630,Bad Hofgastein,Oesterreich
Sebastian-Kneipp-Strasse,5020,Salzburg,Oesterreich
Seckendorff-Gudent-Weg,1130,Wien,Oesterreich
